Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Mkt-RF,SMB,HML,RF,Lo 30,Hi 30,Low30_INV,High30_INV,INV_auto,SMALL LoBM_excess,ME1 BM2_excess,ME1 BM3_excess,ME1 BM4_excess,SMALL HiBM_excess,ME2 BM1_excess,ME2 BM2_excess,ME2 BM3_excess,ME2 BM4_excess,ME2 BM5_excess,ME3 BM1_excess,ME3 BM2_excess,ME3 BM3_excess,ME3 BM4_excess,ME3 BM5_excess,ME4 BM1_excess,ME4 BM2_excess,ME4 BM3_excess,ME4 BM4_excess,ME4 BM5_excess,BIG LoBM_excess,ME5 BM2_excess,ME5 BM3_excess,ME5 BM4_excess,BIG HiBM_excess
1966-01-01,5.5518,6.4141,8.3053,9.6316,9.2801,4.623,6.174,4.6763,5.1673,6.4828,4.4393,2.4681,2.9687,4.7354,5.9454,0.8846,1.7564,4.6004,4.2525,6.1422,-0.3719,-0.569,1.7656,3.0563,3.1511,0.72,3.84,3.56,0.38,0.69,1.63,1.5333333333333332,1.6366666666666667,-0.94,5.1718,6.0341000000000005,7.925300000000001,9.2516,8.900099999999998,4.243,5.7940000000000005,4.2963000000000005,4.7873,6.1028,4.0593,2.0881000000000003,2.5887000000000002,4.3554,5.5654,0.5046,1.3763999999999998,4.2204,3.8725000000000005,5.7622,-0.7519,-0.949,1.3856000000000002,2.6763,2.7711
1966-02-01,6.8533,5.8387,1.7593,4.6055,6.1396,5.3038,4.6513,1.8309,-0.2562,3.6894,-0.4344,1.355,4.6984,1.7218,3.8238,1.5307,-0.8492,0.255,0.613,2.5313,-1.3268,-2.2951,-1.6785,-1.9663,-1.7206,-1.21,4.4,0.33,0.35,-2.49,0.84,-2.1,0.8500000000000001,-3.33,6.5033,5.488700000000001,1.4093,4.2555000000000005,5.7896,4.9538,4.3013,1.4809,-0.6062,3.3394,-0.7844,1.005,4.348400000000001,1.3718,3.4737999999999998,1.1806999999999999,-1.1991999999999998,-0.09499999999999997,0.263,2.1813,-1.6768,-2.6451000000000002,-2.0285,-2.3163,-2.0705999999999998
1966-03-01,1.778,-1.4505,-2.5208,-0.6262,-1.1293,0.4078,-2.0192,-2.0994,-3.314,-1.5007,-1.6377,-4.9439,-2.5437,-3.2736,-3.7993,0.1178,-1.2423,-3.2943,-2.396,-3.3845,-1.474,-3.4556,-1.0406,-2.1509,-5.0556,-2.51,0.99,-1.98,0.38,-1.18,-1.12,-1.6233333333333333,-1.1199999999999999,-0.05999999999999983,1.3980000000000001,-1.8304999999999998,-2.9008,-1.0062,-1.5093,0.02779999999999999,-2.3992,-2.4794,-3.694,-1.8807,-2.0177,-5.3239,-2.9236999999999997,-3.6536,-4.1793000000000005,-0.2622,-1.6223,-3.6742999999999997,-2.776,-3.7645,-1.854,-3.8356,-1.4205999999999999,-2.5309,-5.4356
1966-04-01,10.8642,4.1206,6.0193,7.0756,3.6771,2.5916,4.773,3.77,7.5858,8.5654,4.2043,3.5188,3.5922,4.4141,2.6322,3.8079,2.7161,3.6244,4.8265,0.7678,2.1117,2.0003,1.0929,2.4061,1.7993,2.14,3.43,-0.46,0.34,2.34,3.69,2.2733333333333334,3.6666666666666665,-1.35,10.5242,3.7805999999999997,5.6793000000000005,6.7356,3.3371,2.2516000000000003,4.433,3.43,7.2458,8.2254,3.8643,3.1788000000000003,3.2522,4.0741000000000005,2.2922000000000002,3.4679,2.3761,3.2844,4.4865,0.4278,1.7716999999999998,1.6603,0.7528999999999999,2.0661,1.4592999999999998
1966-05-01,-12.3635,-13.2334,-10.4776,-10.9486,-11.6331,-9.6304,-9.5306,-8.462,-10.2249,-9.0492,-5.7662,-6.6357,-8.062,-10.3691,-9.8697,-4.9893,-5.2287,-6.4833,-8.8171,-10.2329,-4.1889,-3.9395,-4.8857,-5.5063,-5.4631,-5.66,-4.6,-1.63,0.41,-6.04,-4.6,-6.199999999999999,-4.613333333333333,-1.4400000000000004,-12.7735,-13.6434,-10.8876,-11.358600000000001,-12.0431,-10.0404,-9.9406,-8.872,-10.6349,-9.459200000000001,-6.176200000000001,-7.0457,-8.472,-10.7791,-10.2797,-5.3993,-5.6387,-6.8933,-9.2271,-10.642900000000001,-4.5989,-4.3495,-5.2957,-5.916300000000001,-5.8731
1966-06-01,-0.7671,-0.2075,1.401,1.4793,0.2638,1.7673,-0.2348,0.063,-0.6132,0.156,0.5126,-0.0867,2.6328,-0.6306,-0.3767,-0.897,-0.3524,-0.2825,3.3478,1.0517,-1.9986,-1.483,-0.5781,0.8559,-1.1902,-1.44,1.03,0.5,0.38,-0.1,-0.95,-0.2833333333333334,-0.9333333333333332,0.85,-1.1471,-0.5875,1.021,1.0993,-0.11620000000000003,1.3873000000000002,-0.6148,-0.317,-0.9932,-0.224,0.13259999999999994,-0.4667,2.2528,-1.0106000000000002,-0.7566999999999999,-1.2770000000000001,-0.7323999999999999,-0.6625,2.9678,0.6717000000000001,-2.3786,-1.863,-0.9581,0.4759,-1.5701999999999998
1966-07-01,-2.1388,-1.7255,-2.3239,0.0773,-0.9346,-3.1661,-2.0021,-0.927,-1.6524,-1.4389,-0.9862,-2.1759,-0.9738,-0.6861,-1.3429,-0.6606,-1.6463,-1.9519,-2.6233,-2.2441,-1.6864,-1.476,-0.7469,0.9135,-1.326,-1.63,-0.36,0.95,0.35,-0.15,-2.84,-0.5399999999999999,-2.983333333333333,2.69,-2.4888,-2.0755,-2.6739,-0.2727,-1.2846,-3.5161000000000002,-2.3521,-1.2770000000000001,-2.0024,-1.7889,-1.3361999999999998,-2.5259,-1.3237999999999999,-1.0361,-1.6928999999999998,-1.0106,-1.9963000000000002,-2.3019,-2.9733,-2.5941,-2.0364,-1.826,-1.0969,0.5635,-1.6760000000000002
1966-08-01,-12.2422,-10.2272,-9.8261,-10.985,-10.4427,-12.7692,-10.0422,-9.7425,-9.7205,-10.8917,-10.7264,-8.4286,-8.0313,-10.0846,-8.6635,-9.3882,-7.526,-8.0734,-7.2876,-9.2109,-7.1873,-8.669,-5.5952,-6.1912,-7.9624,-7.91,-3.27,0.43,0.41,-7.16,-8.03,-7.703333333333333,-8.006666666666666,0.8699999999999992,-12.6522,-10.6372,-10.2361,-11.395,-10.8527,-13.1792,-10.4522,-10.1525,-10.1305,-11.3017,-11.1364,-8.8386,-8.4413,-10.4946,-9.073500000000001,-9.7982,-7.936,-8.4834,-7.6976,-9.6209,-7.5973,-9.079,-6.0052,-6.6012,-8.372399999999999
1966-09-01,-1.9653,-2.2733,-1.6822,-1.8208,-1.1555,-1.8229,0.7835,-1.7058,-1.4415,-2.1501,-2.2912,-4.5121,0.2213,-0.3212,-1.2326,-1.1094,0.0352,-0.7061,-3.2133,-0.6075,-1.3094,0.7863,0.6054,0.2753,-1.6179,-1.06,-1.04,0.56,0.4,0.24,-3.29,0.003333333333333336,-3.4600000000000004,3.5300000000000002,-2.3653,-2.6733,-2.0822,-2.2208,-1.5554999999999999,-2.2229,0.38349999999999995,-2.1058,-1.8415,-2.5501,-2.6912,-4.912100000000001,-0.17870000000000003,-0.7212000000000001,-1.6326,-1.5093999999999999,-0.3648,-1.1061,-3.6132999999999997,-1.0075,-1.7094,0.3863,0.20540000000000003,-0.12470000000000003,-2.0179
1966-10-01,-7.9527,-4.3787,-4.1835,-1.2289,-1.4944,-5.3684,-0.5824,-0.7984,0.1956,-0.2615,-1.6159,1.0486,3.6246,4.974,1.7167,0.5359,4.7634,4.1081,2.9427,1.7364,2.9392,5.7004,9.1492,6.2743,6.5077,3.86,-6.52,2.69,0.45,6.41,1.26,4.77,0.9,5.15,-8.4027,-4.8287,-4.633500000000001,-1.6789,-1.9444,-5.8184000000000005,-1.0324,-1.2484,-0.2544,-0.7115,-2.0659,0.5986,3.1746,4.524,1.2667,0.08590000000000003,4.3134,3.6581,2.4926999999999997,1.2864,2.4892,5.2504,8.699200000000001,5.8243,6.0577
1966-11-01,8.2293,4.0466,4.5334,2.3188,3.6204,7.7621,3.0451,7.2883,1.6511,2.5735,9.1941,6.0339,1.476,4.4291,0.5999,8.4117,1.7034,0.8693,3.0128,0.7859,3.6719,1.8785,-2.403,-1.4293,-1.0731,1.4,4.24,-4.69,0.4,-1.26,6.09,-0.12333333333333336,6.330000000000001,-7.35,7.8293,3.6466,4.1334,1.9188,3.2204,7.3621,2.6451000000000002,6.888299999999999,1.2511,2.1735,8.7941,5.6339,1.076,4.0291,0.19989999999999997,8.0117,1.3034,0.46929999999999994,2.6128,0.3859,3.2719,1.4785,-2.803,-1.8293,-1.4731
1966-12-01,3.7517,2.7689,1.9264,1.4639,0.1605,4.7562,3.4145,1.4193,2.1538,0.7955,2.7662,3.2233,1.2665,3.1186,-0.3755,3.0796,2.4927,1.0425,3.6426,1.8788,-0.871,-0.0203,1.5461,-0.1425,-0.1227,0.13,1.97,-1.19,0.4,0.91,-0.55,1.6899999999999997,-0.19666666666666668,1.46,3.3517,2.3689,1.5263999999999998,1.0638999999999998,-0.23950000000000002,4.356199999999999,3.0145,1.0192999999999999,1.7538,0.39549999999999996,2.3662,2.8233,0.8664999999999999,2.7186,-0.7755000000000001,2.6796,2.0927000000000002,0.6425,3.2426,1.4788000000000001,-1.271,-0.4203,1.1461000000000001,-0.5425,-0.5227
1967-01-01,20.7873,19.2463,18.6627,21.6407,17.3214,16.9703,16.3877,17.1297,17.4463,20.3187,16.8032,14.6888,12.2318,13.2375,14.3608,9.7234,6.6688,9.7651,12.2756,13.6968,7.7322,7.0495,4.929,7.8591,13.7899,8.15,8.32,2.27,0.43,7.04,10.36,8.340000000000002,10.530000000000001,-3.3199999999999994,20.3573,18.816300000000002,18.2327,21.2107,16.8914,16.540300000000002,15.957699999999999,16.6997,17.0163,19.8887,16.3732,14.2588,11.8018,12.807500000000001,13.9308,9.2934,6.2388,9.3351,11.845600000000001,13.2668,7.3022,6.6195,4.4990000000000006,7.4291,13.3599
1967-02-01,6.9062,6.0115,5.5473,3.868,5.8963,3.2435,2.6625,1.0636,3.831,1.6754,2.1013,2.3851,1.6078,0.7578,0.7838,2.7884,-0.3777,-0.4044,1.6263,0.1613,2.3014,0.807,-0.8478,-0.8658,-1.33,0.78,3.35,-2.22,0.36,-0.56,1.96,0.39999999999999997,2.016666666666667,-2.52,6.5462,5.6514999999999995,5.1873,3.508,5.5363,2.8835,2.3025,0.7036000000000001,3.471,1.3154,1.7413000000000003,2.0251,1.2477999999999998,0.39780000000000004,0.42380000000000007,2.4284000000000003,-0.7377,-0.7644,1.2663000000000002,-0.1987,1.9414000000000002,0.44700000000000006,-1.2078,-1.2258,-1.69
1967-03-01,7.1556,6.3849,5.0485,7.7346,5.1658,6.864,6.2537,7.2256,6.5663,6.1164,5.3654,5.3427,4.6791,7.9911,4.2109,6.0,3.9268,5.2122,5.2666,6.4914,4.2598,2.9344,3.3529,4.6729,5.3175,3.99,1.55,0.37,0.39,4.25,5.98,3.9933333333333336,5.633333333333334,-1.7300000000000004,6.7656,5.9949,4.6585,7.344600000000001,4.7758,6.474,5.863700000000001,6.8356,6.1763,5.7264,4.9754000000000005,4.9527,4.2891,7.601100000000001,3.8208999999999995,5.61,3.5368,4.8222000000000005,4.876600000000001,6.1014,3.8698,2.5444,2.9629,4.282900000000001,4.9275
1967-04-01,6.4431,3.7196,3.2724,4.4734,3.6898,3.1958,3.9127,5.5023,3.6959,3.5061,5.6881,4.3353,3.28,5.5659,3.0172,6.6976,2.8535,3.8855,3.922,2.8657,6.8866,2.9044,0.13,3.5468,1.7638,3.89,0.63,-2.48,0.32,1.49,6.76,1.78,6.609999999999999,-5.27,6.1231,3.3996,2.9524000000000004,4.1533999999999995,3.3698,2.8758000000000004,3.5927000000000002,5.1823,3.3759,3.1861,5.3681,4.0153,2.96,5.2459,2.6972,6.3776,2.5335,3.5655,3.6020000000000003,2.5457,6.566599999999999,2.5844,-0.19,3.2268000000000003,1.4438
1967-05-01,-0.1299,0.5808,-0.6977,-0.7294,-0.8446,-1.2794,0.6683,-0.2278,-2.3297,-3.5114,-3.0391,-1.8636,-1.7251,-0.3469,-2.005,-2.2083,-0.3998,-2.9104,-0.1939,-0.7558,-5.6526,-4.1453,-4.2161,-3.703,-3.6596,-4.33,1.9,1.09,0.33,-2.12,-4.7,-1.8866666666666667,-4.456666666666667,2.58,-0.4599,0.25079999999999997,-1.0277,-1.0594000000000001,-1.1746,-1.6094000000000002,0.3383,-0.5578000000000001,-2.6597,-3.8414,-3.3691,-2.1936,-2.0551,-0.6769000000000001,-2.335,-2.5383,-0.7298,-3.2404,-0.5239,-1.0858,-5.9826,-4.4753,-4.5461,-4.0329999999999995,-3.9896000000000003
1967-06-01,15.5732,9.9558,13.0252,12.6784,9.9404,10.2417,6.8225,6.3161,8.2315,6.724,5.3546,8.3023,3.9212,5.1617,3.4932,3.1733,2.2519,2.8653,7.6083,6.0614,1.4221,0.3953,1.679,2.8988,3.0943,2.41,5.93,0.85,0.27,2.05,3.62,2.5133333333333336,4.02,-1.5700000000000003,15.3032,9.6858,12.7552,12.4084,9.6704,9.9717,6.5525,6.046099999999999,7.961500000000001,6.454000000000001,5.0846,8.032300000000001,3.6512,4.8917,3.2232,2.9032999999999998,1.9819,2.5953,7.3383,5.791399999999999,1.1521,0.12529999999999997,1.409,2.6288,2.8243
1967-07-01,9.1765,9.365,10.2666,7.7417,11.8567,7.1811,6.0662,9.2093,9.4111,8.5014,5.3805,4.9243,6.1217,8.0934,11.6855,4.7261,4.5332,5.1559,6.2056,9.0224,4.4482,5.7583,2.0427,5.8685,6.4583,4.58,3.12,2.73,0.31,7.13,4.37,7.476666666666667,4.36,2.76,8.8665,9.055,9.9566,7.4317,11.5467,6.8711,5.756200000000001,8.8993,9.101099999999999,8.1914,5.0705,4.6143,5.8117,7.783400000000001,11.375499999999999,4.4161,4.2232,4.8459,5.8956,8.712399999999999,4.1382,5.448300000000001,1.7327,5.5585,6.148300000000001
1967-08-01,-0.875,0.5369,0.7694,0.0389,2.062,-0.9821,-1.3197,0.6278,0.5057,0.9706,-3.0349,1.077,1.3743,1.066,-0.6346,-0.8771,-1.0114,-0.8402,1.976,3.797,-0.5794,-1.1033,-1.3424,0.4557,1.338,-0.89,0.42,1.44,0.31,-0.45,-1.07,-0.3,-1.1033333333333333,0.6200000000000001,-1.185,0.22690000000000005,0.4594,-0.2711,1.7519999999999998,-1.2921,-1.6297000000000001,0.3178,0.19570000000000004,0.6606000000000001,-3.3449,0.7669999999999999,1.0643,0.756,-0.9446000000000001,-1.1871,-1.3214000000000001,-1.1502,1.666,3.487,-0.8894,-1.4133,-1.6524,0.1457,1.028
1967-09-01,11.3926,10.0847,8.4796,7.5868,4.9159,4.9964,6.0629,7.5201,5.5241,3.2675,5.661,2.1286,2.7545,4.4461,2.4139,3.7247,1.5905,2.1562,3.9637,0.4076,3.8175,3.1142,3.2904,1.6223,0.2472,3.11,3.06,-2.5,0.32,3.33,4.25,3.06,4.14,-0.9199999999999999,11.0726,9.7647,8.1596,7.2668,4.595899999999999,4.6764,5.7429,7.2001,5.2040999999999995,2.9475000000000002,5.340999999999999,1.8086,2.4345000000000003,4.1261,2.0939,3.4047,1.2705,1.8362,3.6437,0.08760000000000001,3.4975,2.7942,2.9704,1.3023,-0.0728
1967-10-01,1.7852,-4.1764,-1.373,-1.4764,-2.6416,-1.5185,-2.0838,0.7146,-3.061,-4.8142,-3.5044,-1.0688,-3.2366,-2.0856,-2.5936,-4.1379,-5.7784,-5.3287,-3.0538,-5.2857,-0.3536,-3.9701,-2.7573,-6.1454,-6.5113,-3.09,1.46,-3.3,0.39,-4.83,0.02,-4.853333333333334,-0.11666666666666665,-4.85,1.3952,-4.5664,-1.763,-1.8664,-3.0316,-1.9085,-2.4738,0.3246,-3.451,-5.204199999999999,-3.8944,-1.4588,-3.6266000000000003,-2.4756,-2.9836,-4.5279,-6.1684,-5.7187,-3.4438,-5.6757,-0.7436,-4.3601,-3.1473,-6.5354,-6.9013
1967-11-01,-0.8692,3.855,-0.8891,-1.5607,-1.1357,0.9677,0.5316,2.814,-0.0186,0.2622,2.6918,0.3748,0.8712,-0.5611,-0.8173,3.0943,0.5863,-0.5202,0.7974,-0.6812,1.3221,0.4516,0.0139,-0.5451,0.0559,0.37,0.21,-1.7,0.36,-0.87,1.53,-0.8433333333333334,1.43,-2.4,-1.2292,3.495,-1.2490999999999999,-1.9207,-1.4956999999999998,0.6077,0.17159999999999997,2.454,-0.3786,-0.0978,2.3318000000000003,0.014800000000000035,0.5112,-0.9211,-1.1773,2.7343,0.22630000000000006,-0.8802,0.4374,-1.0412,0.9621000000000001,0.09160000000000001,-0.34609999999999996,-0.9051,-0.3041
1967-12-01,13.7245,10.5455,7.9438,9.4928,10.1296,11.9344,6.6368,9.5939,7.3106,9.4519,7.7035,5.6467,6.0346,5.4756,6.8222,1.349,2.7933,4.7058,4.5275,3.709,1.9549,3.1163,2.1778,5.5944,2.7927,3.05,5.73,-0.53,0.33,3.66,3.25,4.0,3.283333333333333,0.41000000000000014,13.3945,10.2155,7.6138,9.1628,9.7996,11.6044,6.3068,9.2639,6.9806,9.1219,7.3735,5.3167,5.7046,5.1456,6.4921999999999995,1.019,2.4633,4.3758,4.1975,3.379,1.6249,2.7862999999999998,1.8477999999999999,5.2644,2.4627
1968-01-01,2.5966,2.1626,2.9946,3.3117,6.0575,-3.9949,-2.4846,0.0688,1.1395,1.9235,-6.8746,-0.5567,-1.194,-0.9238,3.5963,-8.0269,0.0868,-2.7123,0.217,-0.425,-6.34,-5.7036,0.5901,-2.2794,-3.855,-4.06,3.92,4.8,0.4,-0.56,-7.12,0.27999999999999997,-7.146666666666666,6.5600000000000005,2.1966,1.7626,2.5946000000000002,2.9117,5.6575,-4.3949,-2.8846,-0.33120000000000005,0.7394999999999999,1.5234999999999999,-7.2746,-0.9567,-1.5939999999999999,-1.3237999999999999,3.1963,-8.4269,-0.31320000000000003,-3.1123,-0.18300000000000002,-0.825,-6.74,-6.1036,0.19009999999999994,-2.6794,-4.255
1968-02-01,-9.9556,-6.9762,-5.8988,-6.9034,-5.6418,-7.4674,-5.588,-8.8646,-3.5935,-5.6863,-6.9043,-4.004,-2.9974,-2.4537,-4.4954,-5.3871,-3.6666,-2.75,-5.1517,-3.8256,-2.9776,-2.3459,-1.9978,-3.2545,-1.8996,-3.75,-2.94,1.28,0.39,-2.08,-4.4,-2.53,-4.503333333333334,2.3200000000000003,-10.345600000000001,-7.3662,-6.288799999999999,-7.2934,-6.0318,-7.857399999999999,-5.978,-9.2546,-3.9835000000000003,-6.0763,-7.2943,-4.393999999999999,-3.3874,-2.8437,-4.8854,-5.7771,-4.0565999999999995,-3.14,-5.5417,-4.2156,-3.3676,-2.7359,-2.3878,-3.6445000000000003,-2.2896
1968-03-01,-1.6737,-0.0147,-0.3978,-2.0765,-0.0933,-0.8733,-1.5147,0.3343,-1.2807,-0.2635,1.9985,-0.9002,-1.9981,0.8624,-0.7083,0.636,-0.2549,-1.3633,0.5348,-0.2883,3.069,-1.2884,-0.2764,-1.7868,2.0264,0.2,-1.34,-0.59,0.38,-1.02,2.04,-1.0166666666666666,1.8,-3.06,-2.0537,-0.3947,-0.7778,-2.4564999999999997,-0.4733,-1.2532999999999999,-1.8946999999999998,-0.04570000000000002,-1.6606999999999998,-0.6435,1.6185,-1.2802,-2.3781,0.48240000000000005,-1.0883,0.256,-0.6349,-1.7433,0.15480000000000005,-0.6683,2.689,-1.6684,-0.6564,-2.1668,1.6464000000000003
1968-04-01,21.4422,17.6579,16.8698,16.2619,15.8675,18.7842,13.1622,17.3675,11.9895,12.9147,16.1637,11.3039,8.3909,10.2258,17.9284,12.6769,7.3163,8.4456,12.7905,11.6528,10.7849,7.3369,3.3888,9.4085,10.5079,9.05,5.68,-1.13,0.43,7.26,11.84,8.286666666666667,11.94,-4.58,21.0122,17.2279,16.4398,15.831900000000001,15.4375,18.3542,12.7322,16.9375,11.5595,12.4847,15.733699999999999,10.8739,7.9609000000000005,9.7958,17.4984,12.2469,6.8863,8.015600000000001,12.3605,11.2228,10.3549,6.9069,2.9587999999999997,8.9785,10.0779
1968-05-01,10.6816,12.5592,10.6352,11.8187,11.7851,11.5443,8.2647,8.3908,7.3113,6.7495,8.7985,4.1029,5.3473,4.7753,7.2149,4.4729,4.6606,2.9012,2.7741,6.1608,2.2905,1.1136,-0.6699,-0.9839,4.6471,2.28,6.4,0.85,0.45,1.5,4.58,2.1733333333333333,4.566666666666666,-3.08,10.2316,12.109200000000001,10.1852,11.3687,11.3351,11.0943,7.814699999999999,7.9408,6.8613,6.2995,8.348500000000001,3.6529,4.8972999999999995,4.3252999999999995,6.7649,4.0229,4.2105999999999995,2.4511999999999996,2.3240999999999996,5.7108,1.8405000000000002,0.6636,-1.1199000000000001,-1.4339,4.1971
1968-06-01,-1.139,0.2348,1.4049,2.1588,0.1143,-0.5903,1.5706,-1.7141,1.7963,1.1131,-2.0214,2.9754,3.2657,1.7259,0.8588,0.0303,3.8596,3.8827,2.9536,-2.1339,-0.0777,0.8762,4.0204,3.1761,-1.5962,0.69,-0.19,0.73,0.43,2.33,-0.53,2.0033333333333334,-0.5966666666666667,2.8600000000000003,-1.569,-0.19519999999999998,0.9749000000000001,1.7288,-0.3157,-1.0203,1.1406,-2.1441,1.3663,0.6831,-2.4514,2.5454,2.8356999999999997,1.2959,0.4288,-0.3997,3.4295999999999998,3.4526999999999997,2.5235999999999996,-2.5639000000000003,-0.5077,0.4462,3.5904000000000003,2.7460999999999998,-2.0262000000000002
1968-07-01,-4.7582,-4.6993,-3.9231,-0.7681,0.7263,-8.9916,-2.9308,-2.8361,-0.4113,-0.2864,-5.5866,-4.6131,-3.3892,-0.8742,-0.1877,-5.6543,-3.3939,-4.1637,-1.4979,-2.1205,-5.2069,-1.26,2.9404,0.9438,1.038,-2.72,-1.36,5.39,0.48,-1.51,-4.37,-1.3499999999999999,-4.68,2.8600000000000003,-5.238200000000001,-5.1793,-4.4031,-1.2481,0.24629999999999996,-9.4716,-3.4108,-3.3161,-0.8913,-0.7664,-6.066599999999999,-5.0931,-3.8692,-1.3542,-0.6677,-6.1343,-3.8739,-4.643700000000001,-1.9779,-2.6005,-5.6869,-1.74,2.4604,0.4638,0.558
1968-08-01,4.5121,5.8795,4.8623,4.336,4.7619,1.7298,2.9254,3.6507,1.1608,7.0846,2.9053,3.152,2.6773,2.8084,4.959,1.6937,1.35,2.0213,2.0435,2.9434,1.1961,0.3795,2.1715,1.6484,2.8192,1.34,2.34,1.01,0.42,2.46,1.86,2.5933333333333333,1.8066666666666666,0.5999999999999999,4.0921,5.4595,4.4423,3.9160000000000004,4.3419,1.3098,2.5054,3.2307,0.7408000000000001,6.6646,2.4853,2.732,2.2573,2.3884,4.539,1.2737,0.9300000000000002,1.6013000000000002,1.6235,2.5234,0.7761,-0.04049999999999998,1.7515,1.2284000000000002,2.3992
1968-09-01,7.1012,8.6014,7.0408,6.5308,6.251,7.1948,6.0743,7.2009,5.7537,6.2715,7.3969,6.942,3.7783,5.6468,6.3787,6.7915,5.8127,4.9185,6.9162,6.0704,1.9491,5.4091,2.3952,4.2392,8.2914,4.03,2.8,0.3,0.43,6.35,3.87,6.406666666666666,4.1866666666666665,2.4799999999999995,6.671200000000001,8.1714,6.6108,6.1008000000000004,5.821000000000001,6.7648,5.6443,6.7709,5.3237000000000005,5.8415,6.9669,6.5120000000000005,3.3483,5.2168,5.9487000000000005,6.3615,5.382700000000001,4.4885,6.4862,5.6404000000000005,1.5191000000000001,4.9791,1.9652,3.8092,7.8614
1968-10-01,-2.029,0.0772,1.4062,0.1149,1.8474,-0.3648,0.9253,1.6121,2.5828,0.948,-0.0045,2.4224,2.8829,2.8157,0.8152,0.2382,0.0005,2.488,0.9927,2.4205,-1.7303,2.0797,2.034,3.7131,1.1604,0.42,-0.48,2.86,0.44,2.57,-1.42,2.3233333333333333,-1.3366666666666667,3.9899999999999998,-2.469,-0.3628,0.9662,-0.3251,1.4074,-0.8048,0.4853,1.1721000000000001,2.1428000000000003,0.508,-0.4445,1.9824000000000002,2.4429,2.3757,0.37520000000000003,-0.2018,-0.4395,2.048,0.5527,1.9805000000000001,-2.1703,1.6397,1.5939999999999999,3.2731,0.7204000000000002
1968-11-01,6.9511,7.5733,6.5035,6.1254,6.889,9.97,9.6189,7.8074,9.1267,5.8823,8.5344,7.2637,8.3538,9.4062,7.7339,6.9571,7.5265,7.24,7.4015,7.9678,6.2672,2.967,5.8107,4.5271,4.0898,5.43,2.34,-0.92,0.42,3.36,6.94,4.073333333333333,7.1433333333333335,-3.5800000000000005,6.5311,7.1533,6.0835,5.7054,6.469,9.55,9.1989,7.3874,8.7067,5.4623,8.1144,6.8437,7.9338,8.9862,7.3139,6.5371,7.1065000000000005,6.82,6.9815000000000005,7.5478000000000005,5.8472,2.547,5.3907,4.1071,3.6698000000000004
1968-12-01,3.8779,2.4602,0.7188,-0.1211,0.5841,0.0849,0.5974,-1.6635,-3.0897,-3.5367,-2.6156,-4.0529,-1.0108,0.013,-2.8746,-4.2861,-4.1772,-4.1354,-1.5026,-0.7089,-5.246,-4.2176,-3.2108,-3.4979,-3.0769,-3.94,3.37,-0.01,0.43,-1.7,-4.46,-1.3499999999999999,-4.216666666666667,2.76,3.4478999999999997,2.0302,0.2888,-0.5511,0.15409999999999996,-0.34509999999999996,0.16740000000000005,-2.0935,-3.5197000000000003,-3.9667000000000003,-3.0456000000000003,-4.4829,-1.4407999999999999,-0.417,-3.3046,-4.7161,-4.6072,-4.5653999999999995,-1.9325999999999999,-1.1389,-5.676,-4.6476,-3.6408,-3.9279,-3.5069000000000004
1969-01-01,-0.4136,-2.2335,-1.8168,-1.2996,-1.3325,-3.027,-0.751,-1.5857,1.2431,0.6382,-3.5483,-0.82,0.3273,-2.0029,-1.2081,-2.0535,0.3164,-0.3021,-0.1736,1.0937,-2.1638,-0.3728,0.7367,-0.3723,1.3852,-1.25,-0.74,1.67,0.53,-1.01,-2.36,-0.8799999999999999,-2.4466666666666668,1.3499999999999999,-0.9436,-2.7634999999999996,-2.3468,-1.8296000000000001,-1.8625,-3.5570000000000004,-1.2810000000000001,-2.1157000000000004,0.7131000000000001,0.10819999999999996,-4.0783,-1.35,-0.20270000000000005,-2.5328999999999997,-1.7381,-2.5835,-0.2136,-0.8321000000000001,-0.7036,0.5636999999999999,-2.6938000000000004,-0.9028,0.2067,-0.9023000000000001,0.8552
1969-02-01,-12.4569,-10.5555,-9.2511,-8.8311,-8.74,-10.8432,-8.4455,-5.3171,-6.7955,-7.4439,-9.0163,-8.5577,-6.7055,-6.3906,-5.7926,-8.3058,-7.0204,-5.2824,-7.2023,-8.4324,-3.2461,-3.4719,-4.8731,-4.5961,-6.195,-5.84,-3.92,0.91,0.46,-4.74,-5.27,-5.213333333333334,-5.796666666666667,0.5299999999999994,-12.9169,-11.015500000000001,-9.7111,-9.2911,-9.200000000000001,-11.3032,-8.9055,-5.7771,-7.2555,-7.9039,-9.4763,-9.017700000000001,-7.1655,-6.8506,-6.2526,-8.7658,-7.4804,-5.7424,-7.6623,-8.8924,-3.7061,-3.9319,-5.3331,-5.0561,-6.655
